id,sno,code,name,address,state,city,pincode,contactPerson,phone,email,validity,scopeUrl,Primary Category,Secondary Categories,Classification Basis,Category Confidence,Category
1265,312,6176216,Hubert Enviro Care Systems Limited,"A-21, III rd Phase, Labour Colony, Thiru-Vi-Ka Industrial Estate,Guindy, Chennai, Chennai, Tamil Nadu, India - 600032",Tamil Nadu,Chennai,600032.0,Anusuya D (Lab manager),9884323124,labmanager@hecs.in,"15 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/1265/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1276,313,9179606,"SHRIRAM FOOD AND PHARMA RESEARCH CENTRE, GHAZIABAD","AO-150, Second Floor, Amrit Steel Compound, G.T. Road Industrial Area, Ghaziabad, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201001",Uttar Pradesh,Ghaziabad,201001.0,Mr. Abhishek Shukla,9306916052,sfprc2022@yahoo.com,"20 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/1276/,Food & Agriculture,Pharmaceutical & Medical; Metal & Metallurgy,Name/address metadata heuristic,Low,Food & Agriculture
1303,314,8176106,"Atmy Analytical Labs Private Limited (Unit-2), Greater Noida","B-19, Ecotech,-1 Extension, Kasna, Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201310",Uttar Pradesh,Noida,201310.0,Dr. D.P. Singh,9910808996,unit2@atmylabs.com,"08 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/1303/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1318,315,9186006,"MICRO ENGINEERING AND TESTING LABORATORY OPC PRIVATE LIMITED, SONIPAT","Plot No.43, HSIIDC, Indl. Estate, Rai, Sonipat, Sonipat, Haryana, India - 131029",Haryana,Sonipat,131029.0,Mosin Ali (Quality Manager),+91 9871143785,METLSON@YAHOO.COM,"04 Jun, 2028",https://lims.bis.gov.in/home_lab_scope/1318/,Mechanical & Engineering,,Name/address metadata heuristic,Medium,Mechanical & Engineering
1319,316,7186336,"COTTON ASSOCIATION OF INDIA, COTTON TESTING AND RESEARCH LABORATORY, RAJKOT","Maruti Nandan Commercial Complex, In Side Ground Floor, Opp. Galaxy Hotel, Jawahar Road, RAJKOT, Rajkot, Gujarat, India - 360001",Gujarat,Rajkot,360001.0,,+91 9924580810,laboratory.rk@caionline.in,"23 Jun, 2028",https://lims.bis.gov.in/home_lab_scope/1319/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
1320,317,7182136,"(Deferred)Wakefield Inspection Services India Pvt. Ltd, Mumbai","B-4, Ground Floor, Cotton Exchange Building, Opposite Cotton Green Railway Station, Cotton Green-East, Mumbai-400033, COTTON GREEN, Mumbai, Maharashtra, India - 400033",Maharashtra,Mumbai,400033.0,Viral Shah (Quality Manager),+91 9920266554,ind-lab@wiscontrol.com,"29 Oct, 2028",https://lims.bis.gov.in/home_lab_scope/1320/,Textile & Leather,Construction & Cement,Name/address metadata heuristic,Low,Textile & Leather
1321,318,7195836,"COTTON ASSOCIATION OF INDIA, COTTON TESTING AND RESEARCH LABORATORY, JALGAON","52-B, Karmayog, Jila Peth, Behind Saibaba Mandir, Near Ambedkar Market, JALGAON, Jalgaon, Maharashtra, India - 425001",Maharashtra,Maharashtra,425001.0,,+91 9552472732,laboratory.jl@caionline.in,"13 Jan, 2029",https://lims.bis.gov.in/home_lab_scope/1321/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
1330,319,7183416,"Rohan Energy Solutions Pvt Ltd ( Testing Laboratory Division), Nashik","SUR NO 68/8 A/P NIGDOL, NIGDOL DINDORI, Nashik, Maharashtra, India - 422202",Maharashtra,Nashik,422202.0,Dipak Talekar,9767297636,operations@rohanenergy.com,"05 Jan, 2028",https://lims.bis.gov.in/home_lab_scope/1330/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1344,320,8176906,"AADCO TESTING &amp; RESEACH LABORATORY PVT LTD (UNIT-2) (E37), Ghaziabad","E-37 BSR INDUSTRIAL AREA GHAZIABAD, GHAZIABAD, Ghaziabad, Uttar Pradesh, India - 201009",Uttar Pradesh,Ghaziabad,201009.0,BHUPENDER SINGH (Technical Manager),+91 955,aadcofiretesting@gmail.com,"19 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/1344/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1345,321,6187504,"POLYMER TESTING LABORATORY, CIPET:SARP-APDDRL","PLOT NO.- 7P, HI TECH DEFENCE &amp; AEROSPACE PARK (IT SECTOR), Bangalore, Bengaluru Rural, Karnataka, India - 562149",Karnataka,Bengaluru,562149.0,Dr Manoranjan Biswal (Quality Manager),+91 044 22254780,apddrl@cipet.gov.in,-,https://lims.bis.gov.in/home_lab_scope/1345/,"Plastic, Rubber & Polymer",,Name/address metadata heuristic,Medium,"Plastic, Rubber & Polymer"
1346,322,9182936,"National Soil Testing and Research Laboratories, Panchkula","Plot No 384 Phase-2 Industrail Area Panchkula, Panchkula, Panchkula, Haryana, India - 134112",Haryana,Haryana,134112.0,Satinder Walia (Technical Manager),+91 9872010622,nationallab2014@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1346/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1348,323,8176606,Advance Firetec and Research Lab Pvt. Ltd,"B-3, 2nd floor, Mangolpuri Industrial Area, Phase 2, New Delhi. (Site Lab:- Advance Firetec and Research Lab Pvt. Ltd., Kishora road, Villege- Kamasupur , Sonipat (Haryana) for Fire Performance Testing),",Delhi,Delhi,,Subir Kumar Nandi,9971032375,aftrlab24@gmail.com,"03 Mar, 2030",https://lims.bis.gov.in/home_lab_scope/1348/,Safety & Protective Equipment,,Name/address metadata heuristic,Low,Safety & Protective Equipment
1349,324,6184126,"ABB ELSP LAB, Bengaluru","88/3; 88/6 BASAVA NAHALLI VILLAGE, NELAMANGALA, BENGALURU, KARNATAKA, INDIA, Bengaluru, Bengaluru Rural, Karnataka, India - 562123",Karnataka,Bengaluru,562123.0,,+91 8880606642,in-elspbanglore_testlab_abb@abb.com,-,https://lims.bis.gov.in/home_lab_scope/1349/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1351,325,8188316,Global Technical Services (Central Oil Testing Laboratory),"Hindustan Zinc Limites, Rampura Agucha Mines, P.O. Agucha- Gulabpura, Gulabpura, Bhilwara, Rajasthan, India - 311030",Rajasthan,Bhilwara,311030.0,Gaurav Mathur,9892545299,gkm@gtsinidia.com,"19 Sep, 2028",https://lims.bis.gov.in/home_lab_scope/1351/,Food & Agriculture,,Name/address metadata heuristic,Low,Food & Agriculture
1380,326,8186026,"BCH Electric Limited, Faridabad","20/4, Mathura road, Faridabad, Faridabad, Haryana, India - 121006",Haryana,Faridabad,121006.0,Sushil Kumar,9818399068,sushil.kumar@bchindia.com,"05 Jun, 2028",https://lims.bis.gov.in/home_lab_scope/1380/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1389,327,9177406,"RTRC LIMITED, GURUGRAM","Plot No. 296, Sector-7, Phase-II,Industrial Estate,IMT Manesar, Gurugram, Gurugram, Gurugram, Haryana, India - 122050",Haryana,Gurugram,122050.0,Manish Arora (Quality Manager),+91 8826495200,qa@rtrc.in,"03 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/1389/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1394,328,8178606,"AJEO TESTING LABS PVT LTD, GHAZIABAD","13-A/08, SITE-II, LONI ROAD, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201007",Uttar Pradesh,Ghaziabad,201007.0,A. K. CHAUDHARY (Quality Manager),+91 8010296901,ak@ajeo.co.in,-,https://lims.bis.gov.in/home_lab_scope/1394/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1396,329,7184626,"Switchgear Testing Laboratories, Schneider Electric India Private Limited, Ahmednagar","A9, A10, ESE ESP MFG. PROCESS, MIDC AREA, NAGAPUR, Ahmednagar, Ahmednagar, Maharashtra, 414111, Nagapur, Ahmednagar, Maharashtra, India - 414111",Maharashtra,Maharashtra,414111.0,VIKRAM JADHAV,9987033570,vikram.jadhav@se.com,"25 Mar, 2028",https://lims.bis.gov.in/home_lab_scope/1396/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
1401,330,5178506,"Adityapur Auto Cluster, Adityapur","Phase VII, Tata kandra main road, near toll bridge junction, Adityapur, Dist- Saraikela kharsawan, Jharkhand, Aditypur, Saraikela Kharsawan, Jharkhand, India - 832109",Jharkhand,Jharkhand,832109.0,BS MANDAL (Quality Manager),+91 8709051989,adityapurcluster@gmail.com,"28 Jun, 2027",https://lims.bis.gov.in/home_lab_scope/1401/,Automotive,,Name/address metadata heuristic,Low,Automotive
1408,331,7188606,YORLAB LLP,"PLOT NO. 42/2, SURVEY NO. 83, 150 FEET RING ROAD(WEST), VAVDI, RAJKOT, Rajkot, Gujarat, India - 360004",Gujarat,Rajkot,360004.0,Kavan Kaneriya (Technical Manager),+91 9427390335,yo.rlabllp@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1408/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1411,332,7186736,CEPT Advisory Foundation,"CEPT University, K.L. Campus, Navrangpura,, Ahmedabad, Ahmadabad, Gujarat, India - 380009",Gujarat,Ahmedabad,380009.0,Asha Joshi (Quality Manager),+91 9904042280,carbse@cept.ac.in,"09 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1411/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1413,333,8187716,MS TESTING LABORATORY LLP,"A-4/3/19, SSGT Road Industrial Area, Ghaziabad- 201001, U.P., Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201001",Uttar Pradesh,Ghaziabad,201001.0,Baljeet Singh (Quality Manager),+91 9911590577,mstestinglab@gmail.com,"28 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1413/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1431,334,9187136,Plastics Woven Bag Testing Lab-Technical Training &amp; Research Centre - TTRC,"Technical Training and Research Centre, Grand Trunk Road, Choubepur Kalan, Kanpur Nagar, Uttar Pradesh 209203, Kanpur, Kanpur Nagar, Uttar Pradesh, India - 209203",Uttar Pradesh,Kanpur,209203.0,Jitendra Kumar Arya,9935094562,Jitendra.arya@lohiagroup.com,"29 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1431/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1435,335,9179506,Delta Testing and Research Laboratories Private Limited (C5),"Plot No. C-5, Block - C, Main Kanjhawala Road, Rajiv Nagar, Delhi, North West, Delhi, India - 110086",Delhi,Delhi,110086.0,Swaraj Shukla (Quality Manager),+91 9811037450,info@deltatestinglab.com,"21 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/1435/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
1460,336,5182706,"TATA STEEL, Jamshedpur","Scientific Services, Post Box: Burmamines, Jamshedpur, East Singhbum, Jharkhand, India - 831001",Jharkhand,Jamshedpur,831001.0,Souvik,8092084714,souvik.das@tatasteel.com,"25 Nov, 2027",https://lims.bis.gov.in/home_lab_scope/1460/,Metal & Metallurgy,,Name/address metadata heuristic,Low,Metal & Metallurgy
1487,337,6183136,"Hari Shankar Singhania Elastomer and Tyre Research Institute, HASETRI, Mysuru","Plot No 437, Hebbal Industrial Area, MYSORE, Mysuru, Karnataka, India - 570016",Karnataka,Mysuru,570016.0,Saikat Das Gupta (Quality Manager),+91 0821 6731503,saikat@hasetri.com,"02 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/1487/,Automotive,,Name/address metadata heuristic,Low,Automotive
1491,338,7183706,"Rajkot Metlab Services LLP, Rajkot","PL 29 30 Nr Tulip Party Plot, GONDAL ROAD, VAVDI, Rajkot, Rajkot, Gujarat, India - 360004",Gujarat,Rajkot,360004.0,Kuldip Sindhav,9725213602,testing@rajkotlab.com,"12 Jan, 2028",https://lims.bis.gov.in/home_lab_scope/1491/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1505,339,8183336,"INDIAN TEST HOUSE PRIVATE LIMITED, MURADNAGAR","Khasra No : 612, BASANTPUR SAINTHLI, JALALABAD , MURADNAGAR , District :GHAZIABAD ,UTTAR PRADESH -201206, Muradnagar, Ghaziabad, Uttar Pradesh, India - 201206",Uttar Pradesh,Ghaziabad,201206.0,VINAY KUMAR (Quality Manager),+91 9711227046,indiantesthouse24@gmail.com,"30 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/1505/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1510,340,8197526,TERAWATT TESTING AND RESEARCH INSTITUTE PRIVATE LIMITED,"H-400, RIICO INDUSTRIAL AREA, KHUSKHERA, BHIWADI, ALWAR, RAJASTHAN, INDIA, Bhiwadi, Alwar, Rajasthan, India - 301707",Rajasthan,Bhiwadi,301707.0,Pushpendra Sharma (Quality Manager),+91 9602214447,info.terawatt@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1510/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1528,341,6183606,"RAMCO RESEARCH AND DEVOLPMENT CENTRE, CHENNAI","11A,OKKIYAM,THORAIPAKKAM,OLD MAHAPALIPURAM ROAD, CHENNAI, Chennai, Tamil Nadu, India - 600097",Tamil Nadu,Chennai,600097.0,Nellaiappan Murgesan (Quality Manager),9994446192 9441824600,trg@ramcocements.co.in,"12 Jan, 2028",https://lims.bis.gov.in/home_lab_scope/1528/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1529,342,8195606,CIMEC Infralabs Private Limited,"GROUND FLOOR, 179/13, ANAND INDUSTRIAL AREA, Mohan Nagar, Ghaziabad, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201007",Uttar Pradesh,Ghaziabad,201007.0,Veer Singh Rana (Quality Manager),+91 120 4156544,vsr1960@gmail.com,"14 Jan, 2029",https://lims.bis.gov.in/home_lab_scope/1529/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1534,343,6178726,Standard Testing and Compliance Private Limited,"14/7, Parmeshwari Colony, Mathura Road, Faridabad, Haryana-121008, faridabad, Faridabad, Haryana, India - 121008",Haryana,Faridabad,121008.0,,+91 9811499209,ceo@stclab.in,"10 Jul, 2027",https://lims.bis.gov.in/home_lab_scope/1534/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1538,344,6180126,"TUV SUD SOUTH ASIA PRIVATE LIMITED, BENGALURU","PLOT NO. 3, P1-B, HITECH , DEVANAHALLI, DEFENCE &amp; AEROSPACE PARK, KIADB INDUSTRIAL AREA, BK PALYA, Bengaluru, Bengaluru Urban, Karnataka, India - 562149",Karnataka,Bengaluru,562149.0,Arun George,9113898859,vinod.suryavanshi@tuvsud.com,"11 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/1538/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1542,345,6180226,"CRITERION NETWORK LABS, CRITERION NETWORKS INDIA PRIVATE LIMITED, BENGALURU","UNIT#3 GROUND FLOOR, EXPLORER BUILDING, ITPB, WHITEFIELD ROAD, Bengaluru, Bengaluru Urban, Karnataka, India - 560066",Karnataka,Bengaluru,560066.0,Jayesh Purohit,9667361700,purohit@cnlabs.in,"19 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/1542/,Telecom & Communication,Construction & Cement,Name/address metadata heuristic,Low,Telecom & Communication
1543,346,7182426,"Advance Electrical Testing And Calibration Lab LLP, Vadodara","13/1/A GIDC, MAKARPURA ROAD, MAKARPURA, VADODARA, Vadodara, Vadodara, Gujarat, India - 390014",Gujarat,Vadodara,390014.0,Dipak Zala (Technical Manager),+91 6358331284,quality@aetclab.com,"17 Nov, 2027",https://lims.bis.gov.in/home_lab_scope/1543/,Calibration & Metrology,Electrical & Electronics,Name/address metadata heuristic,Low,Calibration & Metrology
1546,347,8193306,DVG Laboratories &amp; Consultants Pvt Ltd,"A2/71, Site-V, UPSIDC Industrial Area Kasna, Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201308",Uttar Pradesh,Noida,201308.0,Gaurav Tiwari (Quality Manager),+91 9818254877,dvglabs.testing@hotmail.com,"10 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/1546/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1548,348,7190106,Spectro SSA Labs Private Limited,"R-489, Sector 8, MIDC, TTC Industrial Area, Rabale, Navi Mumbai-400701, Rabale, Thane, Maharashtra, India - 400701",Maharashtra,Mumbai,400701.0,Kanupriya - (Quality Manager),+91 9769696069,Ratan.Jotwani@xoin.eurofinsasia.com,"10 Nov, 2028",https://lims.bis.gov.in/home_lab_scope/1548/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1551,349,6184216,"SNEHA TEST HOUSE PRIVATE LIMITED, BENGALURU","#8 and #28, 4th cross, Maruthi Nagar, Chandra Layout 80ft Road,, Bengaluru, Bengaluru Urban, Karnataka, India - 560072",Karnataka,Bengaluru,560072.0,Mamatha S N (Quality Manager),+91 9844027167,lab.snehatesthouse@gmail.com,"12 Mar, 2028",https://lims.bis.gov.in/home_lab_scope/1551/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1556,350,9182206,"NDL POWER LIMITED, ROHTAK","KHEWAT NO. 240/189, ISMAILA-11B, SAMPLA BERI ROAD, SAMPLA, Rohtak, Haryana, India - 124501",Haryana,Rohtak,124501.0,Ramesh Tewani (Quality Manager),+91 7082999760,ramesh.tiwani@ndlpower.com,"10 Nov, 2027",https://lims.bis.gov.in/home_lab_scope/1556/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1568,351,8186836,Delta Testing and Research Laboratories Private Limited (Unit II),"Plot No. – 1, Kh. No. – 9/5, Ground Floor, BLK - B, Rajeev Nagar, Village Begampur, Landmark Near Wine Shop, Delhi - 110086, Delhi, North West, Delhi, India - 110086",Delhi,Delhi,110086.0,Swaraj Shukla (Quality Manager),+91 9910596777,dtrlinfounit2@gmail.com,"24 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1568/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1581,352,9179806,"Elutech Laboratory and Calibration Services, Jaipur","Plot No.-1,Bajrang Vihar-9, New Loha Mandi Road, Macheda, Jaipur, Jaipur, Rajasthan, India - 302013",Rajasthan,Jaipur,302013.0,Jitendra Kumar Sharma (Quality Manager),+91 9783401104,elutechlab@gmail.com,"26 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/1581/,Calibration & Metrology,,Name/address metadata heuristic,Low,Calibration & Metrology
1584,353,6180326,"Granite River Labs India Services Private Limited, Bengaluru","Unit No. 10, 1st Floor, ROACH ICON, Survey No. 28 &amp; 36/5 Outer Ring Road Doddanakundi, K R Puram Hobli., Bengaluru, Bengaluru Urban, Karnataka, India - 560037",Karnataka,Bengaluru,560037.0,Rajendra S (Quality Manager),+91 9739720033,rajendra.s@graniteriverlabs.com,"03 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/1584/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1587,354,8180426,"ALAIPURIA TEST HOUSE PRIVATE LIMITED, GHAZIABAD","H-11 Durga Industrial Park, Near Major Mohit Sharma Rajender Nagar Metro Station, Sahibabad, Ghaziabad,, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201005",Uttar Pradesh,Ghaziabad,201005.0,HARSHIT GUPTA (Quality Manager),+91 9873900201,alaipuriatesthouse44@gmail.com,"03 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/1587/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1589,355,8180306,"CTL TESTING LABORATORY PRIVATE LIMITED, JAIPUR","12, PRESTIGE GARDEN VISTAR, SIWAR MOD, ROAD NO. 5, RIICO INDUSTRIAL AREA BINDAYAKA, JAIPUR, Jaipur, Rajasthan, India - 302012",Rajasthan,Jaipur,302012.0,DILEEP KUMAR YADAV (Technical Manager),+91 9785071246,info@ctltestinglaboratory.com,"24 Sep, 2027",https://lims.bis.gov.in/home_lab_scope/1589/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1597,356,9179706,"EKO PRO ENGINEERS PRIVATE LIMITED (32/41), GHAZIABAD","32/41 &amp; 32/40 , South Side of GT Road, UPSIDC Industrial Area,Ghaziabad (Delhi-NCR), Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201009",Delhi,Delhi,201009.0,Amit Saxena (Quality Manager),+91 9810243870,ekotestinglabs@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1597/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
1610,357,6198036,RAMCO INDUSTRIES LIMITED (MATERIAL TESTING LABORATORY),"No.17,Winterpet Post, Arakonam, Arakonam, Vellore, Tamil Nadu, India - 631005",Tamil Nadu,Vellore,631005.0,Preston Davis,8838118563,cpd@ril.co.in,-,https://lims.bis.gov.in/home_lab_scope/1610/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1611,358,8180826,"Classic Testing &amp; Research Centre (B17), Noida","B-17, Sector-65, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Diksha Sharma,9958865868,cbcd@classiclabindia.com,"15 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/1611/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1614,359,7196806,UNITECH LABORATORIES SERVICES,"16, SAMRAT IND. AREA,GONDAL ROAD, RAJKOT, Rajkot, Gujarat, India - 360004",Gujarat,Rajkot,360004.0,Deepak S Solanki (Quality Manager),+91 9879588557,unitech0704@gmail.com,"18 Feb, 2029",https://lims.bis.gov.in/home_lab_scope/1614/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1616,360,8182606,"Gravitas Laboratories Private Limited, Greater Noida","Plot No. 95, Udyog Vihar Extn, Ecotech II, Surajpur I.A., Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201306",Uttar Pradesh,Noida,201306.0,Mr. Om Dubey,7042049001,testinggravitas@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1616/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1619,361,8180526,"STAR LABS TEST CENTRE LLP, JAIPUR","Plot No. 36, Krishna Vihar-5, Akeda Dungar, Road No. 18, VKIA, Jaipur, Jaipur, Jaipur, Rajasthan, India - 302013",Rajasthan,Jaipur,302013.0,Chandrakant Pokhriyal (Quality Manager),+91 7737773173,info@star-labs.in,"07 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/1619/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1620,362,8186526,"Akshat Test Lab &amp; Calibration Services, Ghaziabad","A-2/49,G.D.Steel Compound ,Site-4,Industrial Area, Sahibabad, Ghaziabad,U.P,201010, GHAZIABAD, Ghaziabad, Uttar Pradesh, India - 201010",Uttar Pradesh,Ghaziabad,201010.0,Ankur Bishnoi (Quality Manager),+91 8700840187,akshattestlabS@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1620/,Calibration & Metrology,Metal & Metallurgy,Name/address metadata heuristic,Low,Calibration & Metrology
1624,363,7184406,"AANKAN CALIBRATION AND TESTING CENTRE LLP, DANTLI","PLOT NO. B, LS NO. 193, DANTALI, Gandhinagar, Gujarat, India - 382721",Gujarat,Gandhinagar,382721.0,Ashwin Patel,8264048241,aankan.act@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1624/,Calibration & Metrology,Mechanical & Engineering,Name/address metadata heuristic,Low,Calibration & Metrology
1633,364,6182836,"Aadit Fire Testing Laboratory Private Limited, Gummidipoondi","R-5, SIPCOT Industrial Estate, Gummidipoondi, Thiruvallur, Tamil Nadu, India - 601201",Tamil Nadu,Tamil Nadu,601201.0,AKHIL CHACKO,7510886977,qualitymanager@aaditfire.com,"27 Nov, 2027",https://lims.bis.gov.in/home_lab_scope/1633/,Safety & Protective Equipment,,Name/address metadata heuristic,Low,Safety & Protective Equipment
1638,365,8189106,RAHUL ENGINEERS LABORATORY PRIVATE LIMITED,"5A-CHITRAKUT NAGAR, Udaipur, Udaipur, Rajasthan, India - 313001",Rajasthan,Udaipur,313001.0,LALIT PANERI (Quality Manager),+91 8107343935,rahul.labudr@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1638/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
1640,366,8187006,Eurofins Consumer Product Testing India Private Limited,"A-95, SECTOR 58, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Shristi Sachan,8595940048,shristi.sachan@xoin.eurofinsasia.com,"28 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1640/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1643,367,9184906,"ALPHA TEST HOUSE SERVICES LLP (Unit-1), MOHALI","PLOT NO. 124, INDUSTRIAL AREA, PHASE - 9, Mohali, S.A.S Nagar, Punjab, India - 160062",Punjab,Mohali,160062.0,Aditya Singla(CEO),8288094215,alphatesthousellp@gmail.com,"25 Apr, 2028",https://lims.bis.gov.in/home_lab_scope/1643/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1659,368,6183816,"COCHIN TEST HOUSE, KOCHI","KOLLANPADY, IRUMPANAM, KOCHI, KOCHI, Ernakulam, Kerala, India - 682309",Kerala,Kochi,682309.0,ELDHO KURIAKOSE (Quality Manager),+91 9846551014,cochintesthouse1@gmail.com,"03 Feb, 2028",https://lims.bis.gov.in/home_lab_scope/1659/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1662,369,6185426,"Elenergy Lab Research Pvt. Ltd., Bengaluru","No.135, Road 10, KIADB IT Park, Aribinnamangala Village, Jala Hobli, Bengaluru, Manchappanahosahalli, Karnataka 562149, Bengaluru, Bengaluru Rural, Karnataka, India - 562149",Karnataka,Bengaluru,562149.0,Vipin Kuriakose,9606009162,cs@elenergylab.com,"08 May, 2028",https://lims.bis.gov.in/home_lab_scope/1662/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1665,370,8184306,"Global Testing Laboratory Private limited, Ghaziabad","Plot No.55,Gali No.5A, Rajendra Nagar Industrial Area, Mohan Nagar Ghaziabad, Uttar Pradesh, Ghaziabad, Uttar Pradesh, India - 201007",Uttar Pradesh,Ghaziabad,201007.0,R.B. Srivastva (Quality Manager),+91 8368402864,info@globaltestinglaboratory.com,"11 Mar, 2028",https://lims.bis.gov.in/home_lab_scope/1665/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1680,371,8184706,Samridhi Test House Pvt. Ltd.,"KH.NO. 45/23/1 GROUND FLOOR, VILLAGE &amp; POST OFFICE VILLAGE PRAHALADPUR, North Delhi, NEW DELHI, North West, Delhi, India - 110042",Delhi,Delhi,110042.0,Raj Chauhan (Quality Manager),+91 9870394724,info@samridhitesthouse.com,-,https://lims.bis.gov.in/home_lab_scope/1680/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1698,372,7185816,"Ultra Plus Lubes Pvt. Ltd, Navi Mumbai","Plot No. 17, Jawahar Co-op Insd. Estate, Kamothe, Panvel, Navi Mumbai, Raigad, Maharashtra, India - 410209",Maharashtra,Mumbai,410209.0,Poonam Bichare (Quality Manager),+91 9930221316,siddesh.savant@ultralub.co.in,-,https://lims.bis.gov.in/home_lab_scope/1698/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
